oloop,timeout_us,work_type,fire_iter_type,fire_iter,dvfs,joules,time,instructions,ref_cycles,llc_miss,sleep_cnt_0,sleep_cnt_1
1000,2,work10MB,time_limit_sec,3,0x1500,92.6768,3.77318,5242908133,10942217331,98,5997,2
1000,4,work10MB,time_limit_sec,3,0x1500,92.6484,3.77319,5242908133,10942244997,98,5997,2
1000,4,work10MB,time_limit_sec,3,0x1500,92.6979,3.77319,5242908133,10942238443,98,5997,2
1000,4,work10MB,time_limit_sec,3,0x1500,92.7421,3.77318,5242908133,10942207210,98,5997,2
1000,8,work10MB,time_limit_sec,3,0x1500,92.7617,3.77319,5242908133,10942241923,96,5997,2
1000,8,work10MB,time_limit_sec,3,0x1500,92.7527,3.77319,5242908133,10942243054,98,5997,2
1000,8,work10MB,time_limit_sec,3,0x1500,92.657,3.7732,5242908133,10942247259,96,5997,2
1000,16,work10MB,time_limit_sec,3,0x1500,92.6619,3.77324,5242908133,10942310537,95,5997,2
1000,16,work10MB,time_limit_sec,3,0x1500,92.6867,3.77325,5242908133,10942313321,95,5997,2
1000,16,work10MB,time_limit_sec,3,0x1500,92.7462,3.77321,5242908133,10942252711,95,5997,2
1000,32,work10MB,time_limit_sec,3,0x1500,92.7517,3.77324,5242908133,10942293659,96,5997,2
1000,32,work10MB,time_limit_sec,3,0x1500,92.7674,3.77325,5242908133,10942310102,98,5997,2
1000,32,work10MB,time_limit_sec,3,0x1500,92.7612,3.77325,5242908133,10942302939,96,5997,2
1000,64,work10MB,time_limit_sec,3,0x1500,92.7723,3.77326,5242908133,10942284176,147,5997,2
1000,64,work10MB,time_limit_sec,3,0x1500,92.6569,3.77328,5242908133,10942318686,147,5997,2
1000,64,work10MB,time_limit_sec,3,0x1500,92.7121,3.77327,5242908133,10942293601,147,5997,2
1000,128,work10MB,time_limit_sec,3,0x1500,92.702,3.77333,5242908133,10942298415,147,5997,2
1000,128,work10MB,time_limit_sec,3,0x1500,92.6519,3.77334,5242908133,10942307666,147,5996,2
1000,128,work10MB,time_limit_sec,3,0x1500,92.7324,3.77333,5242908133,10942288729,147,5997,2
1000,256,work10MB,time_limit_sec,3,0x1500,92.666,3.77346,5242908133,10942301953,145,5997,2
1000,256,work10MB,time_limit_sec,3,0x1500,92.6938,3.77346,5242908133,10942295196,148,5997,2
1000,256,work10MB,time_limit_sec,3,0x1500,92.6822,3.77345,5242908133,10942272460,147,5995,2
1,2,work10MB,time_limit_sec,3,0x1100,64.9543,3.00072,3374725779,8702054737,97,5997,2
1,2,work10MB,time_limit_sec,3,0x1100,64.9576,3.00069,3374725779,8701986674,97,5997,2
1,2,work10MB,time_limit_sec,3,0x1100,65.0173,3.00064,3374725779,8701858349,98,5997,2
1,4,work10MB,time_limit_sec,3,0x1100,64.9605,3.00071,3374725779,8702066453,98,5997,2
1,4,work10MB,time_limit_sec,3,0x1100,64.9664,3.00069,3374725779,8701982962,98,5997,2
1,4,work10MB,time_limit_sec,3,0x1100,64.921,3.00071,3374725779,8702058942,98,5997,2
1,8,work10MB,time_limit_sec,3,0x1100,64.943,3.00072,3374725779,8702063495,98,5997,2
1,8,work10MB,time_limit_sec,3,0x1100,64.9427,3.00071,3374725779,8702056680,98,5997,2
1,8,work10MB,time_limit_sec,3,0x1100,64.9442,3.00071,3374725779,8702046733,95,5997,2
1,16,work10MB,time_limit_sec,3,0x1100,64.9528,3.00073,3374725779,8702063843,98,5997,2
1,16,work10MB,time_limit_sec,3,0x1100,64.9569,3.00073,3374725779,8702066946,98,5997,2
1,16,work10MB,time_limit_sec,3,0x1100,64.9357,3.00073,3374725779,8702066047,96,5997,2
1,32,work10MB,time_limit_sec,3,0x1100,64.9639,3.00077,3374725779,8702113897,98,5997,2
1,32,work10MB,time_limit_sec,3,0x1100,64.9435,3.00077,3374725779,8702116507,94,5997,2
1,32,work10MB,time_limit_sec,3,0x1100,64.9687,3.00074,3374725779,8702030348,98,5997,2
1,64,work10MB,time_limit_sec,3,0x1100,64.9452,3.00075,3374725779,8701977655,148,5997,2
1,64,work10MB,time_limit_sec,3,0x1100,64.9374,3.00076,3374725779,8702027361,147,5997,2
1,64,work10MB,time_limit_sec,3,0x1100,64.9277,3.00076,3374725779,8702037772,148,5997,2
1,128,work10MB,time_limit_sec,3,0x1100,64.9361,3.00082,3374725779,8702034988,147,5997,2
1,128,work10MB,time_limit_sec,3,0x1100,64.9315,3.00083,3374725779,8702041426,147,5997,2
1,128,work10MB,time_limit_sec,3,0x1100,64.9376,3.00082,3374725779,8702030638,145,5997,2
1,256,work10MB,time_limit_sec,3,0x1100,64.9084,3.00095,3374725779,8702031392,145,5997,2
1,256,work10MB,time_limit_sec,3,0x1100,64.9183,3.00095,3374725779,8702036525,147,5997,2
1,256,work10MB,time_limit_sec,3,0x1100,64.9235,3.00095,3374725779,8702031421,147,5997,2
100,2,work10MB,time_limit_sec,3,0x1100,65.5519,3.02966,3407898854,8786010723,96,5997,2
100,2,work10MB,time_limit_sec,3,0x1100,65.5408,3.02966,3407898854,8786017567,98,5997,2
100,2,work10MB,time_limit_sec,3,0x1100,65.5474,3.02967,3407898854,8786027108,98,5997,2
100,4,work10MB,time_limit_sec,3,0x1100,65.5506,3.02967,3407898854,8786026093,96,5997,2
100,4,work10MB,time_limit_sec,3,0x1100,65.568,3.02967,3407898854,8786023222,98,5997,2
100,4,work10MB,time_limit_sec,3,0x1100,65.5799,3.02967,3407898854,8786025426,98,5997,2
100,8,work10MB,time_limit_sec,3,0x1100,65.5945,3.02967,3407898854,8786024643,98,5997,2
100,8,work10MB,time_limit_sec,3,0x1100,65.5496,3.02967,3407898854,8786012463,96,5997,2
100,8,work10MB,time_limit_sec,3,0x1100,65.5399,3.02967,3407898854,8786034619,98,5997,2
100,16,work10MB,time_limit_sec,3,0x1100,65.56,3.02968,3407898854,8786032299,96,5997,2
100,16,work10MB,time_limit_sec,3,0x1100,65.5586,3.02967,3407898854,8786015392,96,5997,2
100,16,work10MB,time_limit_sec,3,0x1100,65.5651,3.02967,3407898854,8786016378,96,5997,2
100,32,work10MB,time_limit_sec,3,0x1100,65.5317,3.02972,3407898854,8786064489,96,5997,2
100,32,work10MB,time_limit_sec,3,0x1100,65.5376,3.02972,3407898854,8786075538,96,5997,2
100,32,work10MB,time_limit_sec,3,0x1100,65.5236,3.02972,3407898854,8786063764,98,5997,2
100,64,work10MB,time_limit_sec,3,0x1100,65.5492,3.02974,3407898854,8786071246,145,5997,2
100,64,work10MB,time_limit_sec,3,0x1100,65.5794,3.02975,3407898854,8786087283,147,5997,2
100,64,work10MB,time_limit_sec,3,0x1100,65.5768,3.02974,3407898854,8786070028,147,5997,2
100,128,work10MB,time_limit_sec,3,0x1100,65.5544,3.02981,3407898854,8786088588,147,5997,2
100,128,work10MB,time_limit_sec,3,0x1100,65.5717,3.02981,3407898854,8786077481,146,5997,2
100,128,work10MB,time_limit_sec,3,0x1100,65.5918,3.02981,3407898854,8786078467,144,5997,2
100,256,work10MB,time_limit_sec,3,0x1100,65.5966,3.02994,3407898854,8786089110,145,5997,2
100,256,work10MB,time_limit_sec,3,0x1100,65.6004,3.02994,3407898854,8786088182,145,5997,2
100,256,work10MB,time_limit_sec,3,0x1100,65.5952,3.02993,3407898854,8786086558,147,5997,2
500,2,work10MB,time_limit_sec,3,0x1100,75.658,3.49575,3932182344,10137678886,98,5997,2
500,2,work10MB,time_limit_sec,3,0x1100,75.678,3.49575,3932182344,10137660848,97,5997,2
500,2,work10MB,time_limit_sec,3,0x1100,75.6175,3.49575,3932182344,10137672854,98,5997,2
500,4,work10MB,time_limit_sec,3,0x1100,75.6274,3.49575,3932182344,10137672767,96,5997,2
500,4,work10MB,time_limit_sec,3,0x1100,75.629,3.49578,3932182344,10137738046,85,5997,2
500,4,work10MB,time_limit_sec,3,0x1100,75.6592,3.49575,3932182344,10137661805,96,5997,2
500,8,work10MB,time_limit_sec,3,0x1100,75.6437,3.49575,3932182344,10137650031,98,5997,2
500,8,work10MB,time_limit_sec,3,0x1100,75.6932,3.49575,3932182344,10137668881,98,5995,2
500,8,work10MB,time_limit_sec,3,0x1100,75.6736,3.49576,3932182344,10137685034,96,5997,2
500,16,work10MB,time_limit_sec,3,0x1100,75.6522,3.49577,3932182344,10137680365,98,5995,2
500,16,work10MB,time_limit_sec,3,0x1100,75.652,3.4958,3932182344,10137735378,96,5995,2
500,16,work10MB,time_limit_sec,3,0x1100,75.6506,3.49577,3932182344,10137683787,96,5995,2
500,32,work10MB,time_limit_sec,3,0x1100,75.6727,3.4958,3932182344,10137722763,98,5997,2
500,32,work10MB,time_limit_sec,3,0x1100,75.6715,3.4958,3932182344,10137701071,96,5997,2
500,32,work10MB,time_limit_sec,3,0x1100,75.639,3.49581,3932182344,10137748196,98,5997,2
500,64,work10MB,time_limit_sec,3,0x1100,75.67,3.49583,3932182344,10137746340,147,5997,2
500,64,work10MB,time_limit_sec,3,0x1100,75.6504,3.49582,3932182344,10137714034,145,5997,2
500,64,work10MB,time_limit_sec,3,0x1100,75.6881,3.49583,3932182344,10137729984,147,5997,2
500,128,work10MB,time_limit_sec,3,0x1100,75.6968,3.4959,3932182344,10137747645,144,5997,2
500,128,work10MB,time_limit_sec,3,0x1100,75.6828,3.49589,3932182344,10137727809,147,5997,2
500,128,work10MB,time_limit_sec,3,0x1100,75.6629,3.49589,3932182344,10137709220,147,5997,2
500,256,work10MB,time_limit_sec,3,0x1100,75.6472,3.49602,3932182344,10137734305,145,5996,2
500,256,work10MB,time_limit_sec,3,0x1100,75.6739,3.49602,3932182344,10137727519,145,5997,2
500,256,work10MB,time_limit_sec,3,0x1100,75.6707,3.49601,3932182344,10137703565,147,5996,2
1000,2,work10MB,time_limit_sec,3,0x1100,57357,169886,7365023853713,13118895011160,4678134345,5997,1
1000,2,work10MB,time_limit_sec,3,0x1100,57482,169892,7370266807959,13132447608623,4678134603,5997,1
1000,2,work10MB,time_limit_sec,3,0x1100,57606.9,169898,7375509762215,13146000152204,4678134860,5997,1
1000,4,work10MB,time_limit_sec,3,0x1100,57732,169904,7380752716507,13159552719884,4678135119,5997,1
1000,4,work10MB,time_limit_sec,3,0x1100,57856.9,169911,7385995670683,13173105325815,4678135367,5996,1
1000,4,work10MB,time_limit_sec,3,0x1100,57981.9,169917,7391238625205,13186658181639,4678135628,5997,1
1000,8,work10MB,time_limit_sec,3,0x1100,58107,169923,7396481579435,13200210796734,4678135874,5997,1
1000,8,work10MB,time_limit_sec,3,0x1100,58232,169929,7401724533691,13213763371838,4678136129,5997,1
1000,8,work10MB,time_limit_sec,3,0x1100,58357,169935,7406967487967,13227315938909,4678136388,5997,1
1000,16,work10MB,time_limit_sec,3,0x1100,58482,169941,7412210442203,13240868535125,4678136646,5997,1
1000,16,work10MB,time_limit_sec,3,0x1100,58606.9,169947,7417453396789,13254421389006,4678136905,5997,1
1000,16,work10MB,time_limit_sec,3,0x1100,58731.9,169953,7422696351261,13267974300365,4678137161,5997,1
1000,32,work10MB,time_limit_sec,3,0x1100,58856.9,169959,7427939305827,13281527150824,4678137420,5997,1
1000,32,work10MB,time_limit_sec,3,0x1100,58981.9,169965,7433182260379,13295080067200,4678137678,5997,1
1000,32,work10MB,time_limit_sec,3,0x1100,59106.9,169971,7438425214955,13308632996916,4678137935,5997,1
1000,64,work10MB,time_limit_sec,3,0x1100,59231.9,169977,7443668169529,13322185872460,4678138194,5997,1
1000,64,work10MB,time_limit_sec,3,0x1100,59356.8,169983,7448911124295,13335739039106,4678138502,5997,1
1000,64,work10MB,time_limit_sec,3,0x1100,59481.8,169989,7454154079049,13349292197748,4678138812,5997,1
1000,128,work10MB,time_limit_sec,3,0x1100,59606.8,169995,7459397033911,13362845409547,4678139117,5997,1
1000,128,work10MB,time_limit_sec,3,0x1100,59731.6,170001,7464639988987,13376398888581,4678139425,5997,1
1000,128,work10MB,time_limit_sec,3,0x1100,59856.6,170007,7469882944099,13389952368804,4678139733,5995,1
1000,256,work10MB,time_limit_sec,3,0x1100,59981.5,170013,7475125899289,13403505910449,4678140044,5997,1
1000,256,work10MB,time_limit_sec,3,0x1100,60106.5,170019,7480368854381,13417059407405,4678140354,5997,1
1000,256,work10MB,time_limit_sec,3,0x1100,60231.4,170025,7485611809409,13430612890209,4678140665,5997,1
1,2,work10MB,time_limit_sec,3,0xd00,57.5944,3.00019,2580210087,8700522203,97,5997,2
1,2,work10MB,time_limit_sec,3,0xd00,57.5996,3.00019,2580210087,8700532324,98,5997,2
1,2,work10MB,time_limit_sec,3,0xd00,57.5945,3.00016,2580210087,8700454981,97,5997,2
1,4,work10MB,time_limit_sec,3,0xd00,57.5696,3.00016,2580210087,8700453270,98,5997,2
1,4,work10MB,time_limit_sec,3,0xd00,57.5736,3.00016,2580210087,8700471047,98,5997,2
1,4,work10MB,time_limit_sec,3,0xd00,57.5947,3.00011,2580210087,8700322190,96,5997,2
1,8,work10MB,time_limit_sec,3,0xd00,57.5795,3.00021,2580210087,8700580754,97,5997,2
1,8,work10MB,time_limit_sec,3,0xd00,57.5834,3.00018,2580210087,8700512256,98,5997,2
1,8,work10MB,time_limit_sec,3,0xd00,57.5973,3.00019,2580210087,8700531628,98,5997,2
1,16,work10MB,time_limit_sec,3,0xd00,57.5838,3.0002,2580210087,8700529250,98,5997,2
1,16,work10MB,time_limit_sec,3,0xd00,57.5538,3.00016,2580210087,8700430592,97,5997,2
1,16,work10MB,time_limit_sec,3,0xd00,57.5548,3.0002,2580210087,8700532730,98,5997,2
1,32,work10MB,time_limit_sec,3,0xd00,57.5488,3.0002,2580210087,8700465827,98,5997,2
1,32,work10MB,time_limit_sec,3,0xd00,57.5516,3.0002,2580210087,8700450950,98,5997,2
1,32,work10MB,time_limit_sec,3,0xd00,57.5415,3.00023,2580210087,8700551493,98,5997,2
1,64,work10MB,time_limit_sec,3,0xd00,57.5656,3.00021,2580210087,8700445179,146,5997,2
1,64,work10MB,time_limit_sec,3,0xd00,57.5589,3.00024,2580210087,8700521275,147,5997,2
1,64,work10MB,time_limit_sec,3,0xd00,57.5535,3.00022,2580210087,8700480646,147,5996,2
1,128,work10MB,time_limit_sec,3,0xd00,57.5811,3.00029,2580210087,8700482705,146,5997,2
1,128,work10MB,time_limit_sec,3,0xd00,57.566,3.00028,2580210087,8700476412,146,5997,2
1,128,work10MB,time_limit_sec,3,0xd00,57.5694,3.00028,2580210087,8700478239,147,5997,2
1,256,work10MB,time_limit_sec,3,0xd00,57.5716,3.00041,2580210087,8700473454,147,5997,2
1,256,work10MB,time_limit_sec,3,0xd00,57.5861,3.00041,2580210087,8700475049,147,5997,2
1,256,work10MB,time_limit_sec,3,0xd00,57.5575,3.00041,2580210087,8700472555,147,5996,2
100,2,work10MB,time_limit_sec,3,0xd00,58.497,3.04759,2621460821,8838011522,98,5997,2
100,2,work10MB,time_limit_sec,3,0xd00,58.4811,3.04759,2621460821,8838006621,98,5997,2
100,2,work10MB,time_limit_sec,3,0xd00,58.484,3.04761,2621460821,8838058183,98,5997,2
100,4,work10MB,time_limit_sec,3,0xd00,58.4677,3.04759,2621460821,8838006766,97,5997,2
100,4,work10MB,time_limit_sec,3,0xd00,58.5029,3.04759,2621460821,8838010072,98,5997,2
100,4,work10MB,time_limit_sec,3,0xd00,58.5097,3.0476,2621460821,8838019758,96,5996,2
100,8,work10MB,time_limit_sec,3,0xd00,58.4859,3.0476,2621460821,8838011000,96,5997,2
100,8,work10MB,time_limit_sec,3,0xd00,58.4887,3.0476,2621460821,8838018395,98,5997,2
100,8,work10MB,time_limit_sec,3,0xd00,58.4881,3.04759,2621460821,8838003779,98,5997,2
100,16,work10MB,time_limit_sec,3,0xd00,58.4886,3.0476,2621460821,8838010710,98,5997,2
100,16,work10MB,time_limit_sec,3,0xd00,58.4954,3.04763,2621460821,8838025848,96,5997,2
100,16,work10MB,time_limit_sec,3,0xd00,58.4685,3.04761,2621460821,8838029096,98,5997,2
100,32,work10MB,time_limit_sec,3,0xd00,58.4849,3.04765,2621460821,8838073408,96,5997,2
100,32,work10MB,time_limit_sec,3,0xd00,58.5027,3.04764,2621460821,8838040348,98,5997,2
100,32,work10MB,time_limit_sec,3,0xd00,58.5067,3.04764,2621460821,8838035070,98,5997,2
100,64,work10MB,time_limit_sec,3,0xd00,58.4943,3.04767,2621460821,8838078251,147,5997,2
100,64,work10MB,time_limit_sec,3,0xd00,58.4483,3.04767,2621460821,8838072132,147,5997,2
100,64,work10MB,time_limit_sec,3,0xd00,58.4832,3.04767,2621460821,8838080542,145,5997,2
100,128,work10MB,time_limit_sec,3,0xd00,58.4877,3.04773,2621460821,8838077062,147,5997,2
100,128,work10MB,time_limit_sec,3,0xd00,58.4954,3.04773,2621460821,8838071958,147,5997,2
100,128,work10MB,time_limit_sec,3,0xd00,58.4788,3.04773,2621460821,8838073350,146,5997,2
100,256,work10MB,time_limit_sec,3,0xd00,58.4604,3.04786,2621460821,8838084515,145,5997,2
100,256,work10MB,time_limit_sec,3,0xd00,58.4848,3.04787,2621460821,8838116763,146,5997,2
100,256,work10MB,time_limit_sec,3,0xd00,2.81497e+14,3.04786,2621460821,8838068188,145,5997,2
500,2,work10MB,time_limit_sec,3,0xd00,58.4572,3.04758,2621455133,8837973503,98,5997,2
500,2,work10MB,time_limit_sec,3,0xd00,58.5011,3.04759,2621455133,8838000618,98,5995,2
500,2,work10MB,time_limit_sec,3,0xd00,58.4809,3.04758,2621455133,8837984726,98,5995,2
500,4,work10MB,time_limit_sec,3,0xd00,58.49,3.04758,2621455133,8837965789,98,5997,2
500,4,work10MB,time_limit_sec,3,0xd00,58.4656,3.04759,2621455133,8837989569,97,5997,2
500,4,work10MB,time_limit_sec,3,0xd00,58.4903,3.04759,2621455133,8837995601,97,5997,2
500,8,work10MB,time_limit_sec,3,0xd00,58.4734,3.04758,2621455133,8837976345,98,5997,2
500,8,work10MB,time_limit_sec,3,0xd00,58.5051,3.04759,2621455133,8837999052,98,5995,2
500,8,work10MB,time_limit_sec,3,0xd00,58.4927,3.04761,2621455133,8838040957,98,5997,2
500,16,work10MB,time_limit_sec,3,0xd00,58.4812,3.04759,2621455133,8837976258,97,5997,2
500,16,work10MB,time_limit_sec,3,0xd00,58.4671,3.0476,2621455133,8837993832,98,5997,2
500,16,work10MB,time_limit_sec,3,0xd00,58.4778,3.04759,2621455133,8837978433,98,5996,2
500,32,work10MB,time_limit_sec,3,0xd00,58.464,3.04763,2621455133,8838000647,98,5997,2
500,32,work10MB,time_limit_sec,3,0xd00,58.4588,3.04763,2621455133,8838010913,96,5997,2
500,32,work10MB,time_limit_sec,3,0xd00,58.4766,3.04763,2621455133,8838002706,98,5997,2
500,64,work10MB,time_limit_sec,3,0xd00,58.4827,3.04766,2621455133,8838052383,145,5997,2
500,64,work10MB,time_limit_sec,3,0xd00,58.4585,3.04766,2621455133,8838050788,147,5997,2
500,64,work10MB,time_limit_sec,3,0xd00,58.4851,3.04766,2621455133,8838039246,145,5997,2
500,128,work10MB,time_limit_sec,3,0xd00,58.4715,3.04774,2621455133,8838088981,147,5997,2
500,128,work10MB,time_limit_sec,3,0xd00,58.4932,3.04772,2621455133,8838028226,147,5997,2
500,128,work10MB,time_limit_sec,3,0xd00,58.4924,3.04772,2621455133,8838051223,145,5997,2
500,256,work10MB,time_limit_sec,3,0xd00,58.4787,3.04784,2621455133,8838016394,147,5997,2
500,256,work10MB,time_limit_sec,3,0xd00,58.4616,3.04785,2621455133,8838048439,147,5997,2
500,256,work10MB,time_limit_sec,3,0xd00,58.4751,3.04784,2621455133,8838031996,145,5997,2
1000,2,work10MB,time_limit_sec,3,0xd00,58.4865,3.04758,2621454422,8837965934,98,5997,2
1000,2,work10MB,time_limit_sec,3,0xd00,58.4741,3.04758,2621454422,8837978752,98,5997,2
1000,2,work10MB,time_limit_sec,3,0xd00,58.4891,3.04758,2621454422,8837975011,98,5997,2
1000,4,work10MB,time_limit_sec,3,0xd00,58.4744,3.04758,2621454422,8837966572,96,5997,2
1000,4,work10MB,time_limit_sec,3,0xd00,58.4698,3.0476,2621454422,8838035331,98,5997,2
1000,4,work10MB,time_limit_sec,3,0xd00,58.4849,3.04758,2621454422,8837983334,97,5997,2
1000,8,work10MB,time_limit_sec,3,0xd00,58.4539,3.04758,2621454422,8837977998,98,5997,2
1000,8,work10MB,time_limit_sec,3,0xd00,58.4587,3.04758,2621454422,8837976461,98,5997,2
1000,8,work10MB,time_limit_sec,3,0xd00,58.4874,3.04759,2621454422,8837982261,96,5997,2
1000,16,work10MB,time_limit_sec,3,0xd00,58.4781,3.04759,2621454422,8837974547,98,5997,2
1000,16,work10MB,time_limit_sec,3,0xd00,58.499,3.0476,2621454422,8837989134,97,5997,2
1000,16,work10MB,time_limit_sec,3,0xd00,58.4966,3.04758,2621454422,8837956683,98,5997,2
1000,32,work10MB,time_limit_sec,3,0xd00,58.4978,3.04763,2621454422,8838016858,98,5997,2
1000,32,work10MB,time_limit_sec,3,0xd00,58.5098,3.04763,2621454422,8838021788,98,5997,2
1000,32,work10MB,time_limit_sec,3,0xd00,58.4928,3.04764,2621454422,8838030923,96,5997,2
1000,64,work10MB,time_limit_sec,3,0xd00,58.4891,3.04765,2621454422,8838014538,147,5997,2
1000,64,work10MB,time_limit_sec,3,0xd00,58.5198,3.04766,2621454422,8838054761,146,5997,2
1000,64,work10MB,time_limit_sec,3,0xd00,58.4896,3.04765,2621454422,8838018279,147,5995,2
1000,128,work10MB,time_limit_sec,3,0xd00,58.5105,3.04772,2621454422,8838051223,146,5997,2
1000,128,work10MB,time_limit_sec,3,0xd00,58.5178,3.04772,2621454422,8838031039,147,5997,2
1000,128,work10MB,time_limit_sec,3,0xd00,58.4892,3.04772,2621454422,8838029328,147,5997,2
1000,256,work10MB,time_limit_sec,3,0xd00,58.5412,3.04784,2621454422,8838025848,147,5997,2
1000,256,work10MB,time_limit_sec,3,0xd00,58.5283,3.04785,2621454422,8838056240,147,5997,2
1000,256,work10MB,time_limit_sec,3,0xd00,58.5134,3.04784,2621454422,8838023006,146,5997,2
1,2,work40MB,time_limit_sec,3,0x1d00,99.0201,3.0007,3796168011,8701993141,7461791,5997,2
1,2,work40MB,time_limit_sec,3,0x1d00,99.0257,3.00077,3796168011,8702228476,7461933,5997,2
1,2,work40MB,time_limit_sec,3,0x1d00,99.0525,3.00117,3796168011,8703396596,7461864,5997,2
1,4,work40MB,time_limit_sec,3,0x1d00,99.086,3.00074,3796168011,8702134429,7461946,5997,2
1,4,work40MB,time_limit_sec,3,0x1d00,99.0595,3.00078,3796168011,8702254634,7462028,5997,2
1,4,work40MB,time_limit_sec,3,0x1d00,99.0611,3.00102,3796168011,8702944051,7461331,5997,2
1,8,work40MB,time_limit_sec,3,0x1d00,99.0495,3.00098,3796168011,8702830458,7463897,5997,2
1,8,work40MB,time_limit_sec,3,0x1d00,99.0562,3.00089,3796168011,8702573054,7462745,5997,2
1,8,work40MB,time_limit_sec,3,0x1d00,99.0772,3.00062,3796168011,8701792635,7460966,5997,2
1,16,work40MB,time_limit_sec,3,0x1d00,99.1141,3.00103,3796168011,8702897854,7462731,5997,2
1,16,work40MB,time_limit_sec,3,0x1d00,99.1154,3.00121,3796168011,8703401439,7462423,5997,2
1,16,work40MB,time_limit_sec,3,0x1d00,99.1289,3.00125,3796168011,8703535390,7461566,5997,2
1,32,work40MB,time_limit_sec,3,0x1d00,99.1183,3.00022,3796168011,8700520753,7462222,5997,2
1,32,work40MB,time_limit_sec,3,0x1d00,99.1096,3.00076,3796168011,8702091393,7461853,5997,2
1,32,work40MB,time_limit_sec,3,0x1d00,99.1117,3.00077,3796168011,8702117725,7461637,5997,2
1,64,work40MB,time_limit_sec,3,0x1d00,99.114,3.00048,3796168011,8701202224,7462045,5995,2
1,64,work40MB,time_limit_sec,3,0x1d00,99.1508,3.00139,3796168011,8703843834,7462621,5995,2
1,64,work40MB,time_limit_sec,3,0x1d00,99.1754,3.0008,3796168011,8702127585,7461907,5995,2
1,128,work40MB,time_limit_sec,3,0x1d00,99.1714,3.00126,3796168011,8703286396,7460529,5997,2
1,128,work40MB,time_limit_sec,3,0x1d00,99.1618,3.00104,3796168011,8702648309,7462342,5997,2
1,128,work40MB,time_limit_sec,3,0x1d00,99.113,3.00117,3796168011,8703019335,7462151,5997,2
1,256,work40MB,time_limit_sec,3,0x1d00,99.186,3.00135,3796168011,8703184084,7463339,5997,2
1,256,work40MB,time_limit_sec,3,0x1d00,99.1262,3.00113,3796168011,8702543474,7460116,5997,2
